"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL258676";"";"None";"448.32";"1";"5.27";"6b";"COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1";"IC50";"'='";"86.0";"nM";"7.07";"";"";"UO_0000065";"15.76";"0.33";"1.80";"14.63";"0";"CHEMBL939932";"Inhibition of human JNK1 by radiometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142440";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";""
"CHEMBL241262";"";"None";"471.56";"0";"3.93";"11";"COc1cc[nH]c1/C=C1\C(=O)Nc2cccc(C#CC(O)c3ccc(OCCCN(C)C)cc3)c21";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"15.84";"0.29";"3.54";"8.60";"0";"CHEMBL902320";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138387";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL2376929";"";"None";"524.46";"1";"4.45";"6c";"CN1CCN(CCNC(=O)c2cncc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2379719";"Inhibition of JNK1 (unknown origin)-mediated ATF2 Thr71 phosphorylation by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2376928";"";"None";"511.41";"1";"4.53";"6b";"O=C(NCCN1CCOCC1)c1cc(-n2ncc3cc(Nc4c(Cl)cccc4Cl)ccc32)ccn1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2379719";"Inhibition of JNK1 (unknown origin)-mediated ATF2 Thr71 phosphorylation by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL396730";"";"None";"315.37";"0";"3.88";"6d";"CCCCCCOc1nccc(Nc2ccccc2C(=O)O)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL905885";"Inhibition at human JNK1 at 1uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143787";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL203839";"";"None";"378.41";"0";"4.00";"20";"O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOC1";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"19.34";"0.36";"3.32";"9.61";"0";"CHEMBL862177";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139041";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL203535";"";"None";"360.42";"0";"3.86";"18";"O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1";"IC50";"'='";"384.0";"nM";"6.42";"";"";"UO_0000065";"17.80";"0.32";"2.56";"8.43";"0";"CHEMBL862177";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139041";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL202666";"";"None";"433.49";"0";"4.22";"17";"CC(=O)N1CCC[C@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1";"IC50";"'='";"125.0";"nM";"6.90";"";"";"UO_0000065";"15.92";"0.29";"2.68";"7.91";"0";"CHEMBL862177";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139041";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL1788116";"";"None";"600.50";"0";"3.94";"59";"N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"18.32";"0.35";"2.88";"7.89";"0";"CHEMBL829458";"Inhibition of c-Jun N-Terminal kinase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140315";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL22978";"";"None";"353.40";"0";"3.46";"11";"CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL702353";"Inhibition of JNK1 kinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132910";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL4069365";"";"None";"421.38";"0";"4.14";"13";"CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21";"IC50";"'='";"2670.0";"nM";"5.57";"";"";"UO_0000065";"13.23";"0.25";"1.43";"5.50";"0";"CHEMBL4007717";"Inhibition of JNK1 (unknown origin) after 60 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007384";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL377838";"";"None";"264.35";"0";"2.39";"21";"CCCCSc1nc(NC(C)=O)cc(N)c1C#N";"IC50";"'='";"8900.0";"nM";"5.05";"";"";"UO_0000065";"19.11";"0.38";"2.66";"5.50";"0";"CHEMBL860181";"Inhibition of JNK1-mediated ATF2 phosphorylation";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL210618";"";"None";"356.38";"0";"2.13";"6o";"CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"20.62";"0.39";"5.22";"6.15";"0";"CHEMBL860181";"Inhibition of JNK1-mediated ATF2 phosphorylation";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL245336";"";"None";"398.90";"0";"2.90";"20";"CNC(=O)CN1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"19.77";"0.38";"4.99";"9.18";"0";"CHEMBL886370";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139954";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL392613";"";"None";"364.45";"0";"3.03";"12";"CCNC(=O)N1CCC(Nc2nccc(-n3ccc4ccccc43)n2)CC1";"IC50";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"19.62";"0.36";"4.12";"9.52";"0";"CHEMBL886370";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139954";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL391655";"";"None";"501.63";"2";"5.38";"11c";"CS(=O)(=O)c1ccc(CN2CCCc3c2sc(NC(=O)c2cccc4ccccc24)c3C#N)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897067";"Inhibition of human recombinant full length JNK1alpha1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL220696";"";"None";"403.46";"0";"0.66";"17q";"C[C@H](CO)Nc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853925";"Inhibition of JNK1 by ATF2 phosphorylation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL242488";"";"None";"287.32";"0";"3.10";"1";"CCCCOc1nccc(Nc2ccccc2C(=O)O)n1";"IC50";"'='";"22300.0";"nM";"4.65";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL905886";"Inhibition of TNF-alpha-stimulated phosphorylation of c-Jun in HepG2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143787";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307718";"";"";""
"CHEMBL1923191";"";"None";"457.33";"1";"5.63";"10c";"NC(=O)c1ccccc1Nc1cc(Oc2ccc(OC(F)(F)F)cc2)ncc1C(F)(F)F";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"16.30";"0.32";"1.83";"8.62";"0";"CHEMBL1925288";"Inhibition of JNK1 using biotinylated-ATF2 as substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1923214";"";"None";"383.84";"0";"4.40";"12a";"COc1ccc(Oc2cc(N(C)c3ccccc3C(N)=O)c(Cl)cn2)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1925288";"Inhibition of JNK1 using biotinylated-ATF2 as substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1946325";"";"None";"418.48";"1";"5.58";"1";"COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"14.24";"0.26";"0.38";"7.75";"0";"CHEMBL1947746";"Inhibition of full length Hexa-His-tagged JNK1 using GST-tagged cJun and [gamma33P]ATP as substrate after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944604";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1946336";"";"None";"392.44";"1";"5.04";"15";"COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C(C)C)c3n2)cc1";"IC50";"'='";"840.0";"nM";"6.08";"";"";"UO_0000065";"15.48";"0.29";"1.04";"7.90";"0";"CHEMBL1947746";"Inhibition of full length Hexa-His-tagged JNK1 using GST-tagged cJun and [gamma33P]ATP as substrate after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944604";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1946337";"";"None";"432.50";"1";"5.97";"16";"COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCCC4)c3n2)cc1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"12.80";"0.24";"-0.43";"7.20";"0";"CHEMBL1947746";"Inhibition of full length Hexa-His-tagged JNK1 using GST-tagged cJun and [gamma33P]ATP as substrate after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944604";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL4533188";"";"None";"409.45";"0";"4.86";"J49";"COc1cc(-c2nc3ccccn3c2/N=C/c2c[nH]nc2-c2ccccc2)ccc1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4361466";"Inhibition of human JNK1alpha1 using ATF2 as substrate measured after 40 mins in presence of [gamma33P]ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359842";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL2376930";"";"None";"476.97";"0";"3.88";"6d";"O=C(NCCN1CCOCC1)c1ccnc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"11.82";"0.23";"1.76";"6.69";"0";"CHEMBL2379719";"Inhibition of JNK1 (unknown origin)-mediated ATF2 Thr71 phosphorylation by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2392825";"";"None";"546.72";"1";"2.71";"7a";"CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"15.59";"0.31";"5.81";"6.75";"0";"CHEMBL2393735";"Inhibition of human JNK1alpha1 using GST-tagged ATF2 as substrate preincubated for 10 mins prior to substrate addition measured after 30 mins by microplate scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390842";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL222008";"";"None";"440.91";"0";"3.19";"15a";"CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccc(Cl)c3)n2)cc1";"IC50";"'='";"1180.0";"nM";"5.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853925";"Inhibition of JNK1 by ATF2 phosphorylation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL220865";"";"None";"400.46";"0";"1.93";"8d";"CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1/C=C/C#N";"IC50";"'='";"410.0";"nM";"6.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853925";"Inhibition of JNK1 by ATF2 phosphorylation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL1923199";"";"None";"423.39";"1";"5.89";"10l";"NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F";"IC50";"'='";"650.0";"nM";"6.19";"";"";"UO_0000065";"14.61";"0.27";"0.30";"8.01";"0";"CHEMBL1925288";"Inhibition of JNK1 using biotinylated-ATF2 as substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1946324";"";"None";"400.49";"1";"5.44";"4";"COc1ccc(Nc2ncc3nc(Nc4ccccc4)n(C4CCCC4)c3n2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947746";"Inhibition of full length Hexa-His-tagged JNK1 using GST-tagged cJun and [gamma33P]ATP as substrate after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944604";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL3674701";"";"None";"542.69";"1";"3.02";"BDBM102579";"N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CN4CC[C@H](O)C4)CC3)n2)CC1";"IC50";"'='";"55.5";"nM";"7.26";"";"220147";"UO_0000065";"13.37";"0.25";"4.24";"6.39";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674714";"";"None";"510.66";"1";"3.10";"BDBM102592";"CC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CS(C)(=O)=O)CC3)n2)CC1";"IC50";"'='";"163.8";"nM";"6.79";"";"220160";"UO_0000065";"13.29";"0.26";"3.69";"6.76";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL377086";"";"None";"305.34";"0";"3.10";"12b";"Cc1nn(C)c2c1c(=O)c1cc(-c3ccccc3)ccc1n2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL866909";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147685";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL467581";"GSK-2219385A";"None";"520.57";"1";"3.52";"13";"COc1cc(C)c(N(C)C(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"9.60";"0.18";"1.48";"3.53";"0";"CHEMBL1033173";"Inhibition of His-tagged JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL461876";"";"None";"518.55";"1";"3.14";"23";"COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2";"IC50";"'='";"1585.0";"nM";"5.80";"";"";"UO_0000065";"11.18";"0.21";"2.66";"4.10";"0";"CHEMBL1033173";"Inhibition of His-tagged JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL515036";"";"None";"491.57";"0";"4.49";"7";"COc1cc(C)c(CCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1";"IC50";"'='";"501.0";"nM";"6.30";"";"";"UO_0000065";"12.82";"0.24";"1.81";"5.20";"0";"CHEMBL1033173";"Inhibition of His-tagged JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL194806";"";"None";"445.95";"1";"5.11";"4j";"O=C(NC1CCNCC1)c1cccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)c1";"IC50";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"16.03";"0.31";"2.04";"8.74";"0";"CHEMBL881400";"Inhibitory concentration against c-Jun N-terminal kinase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143651";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL1682018";"";"None";"360.40";"0";"3.13";"48";"N#Cc1csc(NC(=O)Cc2cccc3cnccc23)c1-c1ncn[nH]1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"22.08";"0.42";"4.83";"7.41";"0";"CHEMBL1686760";"Inhibition of recombinant JNK1 after 60 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1682020";"";"None";"369.84";"0";"3.92";"50";"O=C(Cc1cccc2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"21.15";"0.43";"3.90";"9.36";"0";"CHEMBL1686760";"Inhibition of recombinant JNK1 after 60 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL208095";"";"None";"291.74";"0";"2.30";"14b";"CCOn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21";"IC50";"'='";"2780.0";"nM";"5.56";"";"";"UO_0000065";"19.04";"0.38";"3.26";"11.33";"0";"CHEMBL866909";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147685";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL210222";"";"None";"262.31";"0";"1.92";"6d";"CCOc1nc(NC(=O)CC(C)C)cc(N)c1C#N";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"22.32";"0.42";"3.93";"5.79";"0";"CHEMBL860181";"Inhibition of JNK1-mediated ATF2 phosphorylation";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL209082";"";"None";"248.29";"0";"1.53";"6c";"CCOc1nc(NC(=O)C(C)C)cc(N)c1C#N";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"21.74";"0.41";"3.87";"5.34";"0";"CHEMBL860181";"Inhibition of JNK1-mediated ATF2 phosphorylation";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
